TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
25368705;25368789;25371974;25483057;25567050;106;0;14;7;250;4_6;105
25633715;25633796;25636981;25748056;25832071;106;0;14;7;250;4_6;106
25898779;25898873;25902062;26015057;26099083;109;0;14;7;250;4_6;107
26165724;26165808;26168992;26282060;26366081;109;0;14;7;250;4_6;108
26432809;26432897;26436084;26549058;26633018;109;0;14;7;250;4_6;109
26699645;26699725;26702906;26816050;26900073;109;0;14;7;250;4_6;110
26970478;26970556;26973811;27089059;27173029;112;0;14;7;250;4_6;111
27239638;27239718;27242916;27360055;27444096;112;0;14;7;250;4_6;112
27510800;27510891;27514080;27631057;27715038;112;0;14;7;250;4_6;113
27781678;27781758;27784962;27904055;27988065;115;0;14;7;250;4_6;114
28054745;28054828;28058027;28177057;28260990;115;0;14;7;250;4_6;115
28327619;28327703;28330902;28450055;28534112;115;0;14;7;250;4_6;116
28600834;28600924;28604116;28723052;28806988;115;0;14;7;250;4_6;117
28877312;28877391;28880646;29002057;29086151;118;0;14;7;250;4_6;118
29152855;29152944;29156141;29279061;29363016;118;0;14;7;250;4_6;119
29429650;29429731;29432929;29556055;29640071;118;0;14;7;250;4_6;120
29706742;29706826;29710037;29835057;29918996;121;0;14;7;250;4_6;121
29985671;29985751;29988944;30114055;30198081;121;0;14;7;250;4_6;122
30264733;30264818;30268023;30393057;30476999;121;0;14;7;250;4_6;123
30543686;30543766;30546968;30672058;30756102;121;0;14;7;250;4_6;124
30822813;30822903;30826105;30955057;31039012;125;0;14;7;250;4_6;125
31112273;31112349;31115704;31243057;31327075;125;0;14;7;250;4_6;126
31393748;31393834;31397037;31526057;31610042;125;0;14;7;250;4_6;127
31676665;31676745;31679948;31811055;31895079;128;0;14;7;250;4_6;128
31961762;31961846;31965059;32096058;32180016;128;0;14;7;250;4_6;129
32246701;32246781;32249981;32381056;32465071;128;0;14;7;250;4_6;130
32531753;32531836;32535043;32666052;32750012;128;0;14;7;250;4_6;131
32816645;32816726;32819933;32955055;33039083;131;0;14;7;250;4_6;132
33109474;33109552;33112817;33246059;33329996;131;0;14;7;250;4_6;133
33396667;33396748;33399955;33535056;33619092;131;0;14;7;250;4_6;134
33685792;33685889;33689088;33826057;33910021;134;0;14;7;250;4_6;135
33976668;33976749;33979950;34117055;34201075;134;0;14;7;250;4_6;136
34267757;34267840;34271043;34408058;34492001;134;0;14;7;250;4_6;137
34558638;34558723;34561927;34699050;34783081;134;0;14;7;250;4_6;138
34849757;34849840;34853050;34994057;35078087;137;0;14;7;250;4_6;139
35144733;35144816;35148029;35289055;35373048;137;0;14;7;250;4_6;140
35443523;35443601;35446884;35586060;35670027;137;0;14;7;250;4_6;141
35736644;35736725;35739933;35885055;35969060;140;0;14;7;250;4_6;142
36035752;36035834;36039043;36184058;36268012;140;0;14;7;250;4_6;143
36334689;36334769;36337979;36483055;36567052;140;0;14;7;250;4_6;144
36633738;36633822;36637041;36782052;36866018;140;0;14;7;250;4_6;145
36932646;36932726;36935942;37083059;37167073;143;0;14;7;250;4_6;146
37233771;37233855;37237074;37384057;37467999;143;0;14;7;250;4_6;147
37538315;37538394;37541661;37689058;37773067;143;0;14;7;250;4_6;148
37839790;37839887;37843101;37994057;38078077;146;0;14;7;250;4_6;149
38144714;38144795;38148000;38299055;38383102;146;0;14;7;250;4_6;150
38449811;38449902;38453116;38604058;38688014;146;0;14;7;250;4_6;151
38754648;38754729;38757948;38909050;38993067;146;0;14;7;250;4_6;152
39059760;39059842;39063063;39216057;39299999;149;0;14;7;250;4_6;153
39366643;39366723;39369948;39523055;39607126;149;0;14;7;250;4_6;154
39673802;39673893;39677095;39830058;39914012;149;0;14;7;250;4_6;155
39984325;39984403;39987684;40143057;40227085;152;0;14;7;250;4_6;156
40293830;40293919;40297136;40454058;40538012;152;0;14;7;250;4_6;157
40604642;40604722;40607940;40765055;40849073;152;0;14;7;250;4_6;158
40915772;40915856;40919080;41076052;41160014;152;0;14;7;250;4_6;159
41226666;41226750;41229970;41389055;41473065;155;0;14;7;250;4_6;160
41539749;41539832;41543054;41702057;41786018;155;0;14;7;250;4_6;161
41852682;41852762;41855987;42015060;42099126;155;0;14;7;250;4_6;162
42169532;42169610;42172902;42333059;42417021;158;0;14;7;250;4_6;163
42483628;42483708;42486925;42650056;42734079;158;0;14;7;250;4_6;164
42800778;42800863;42804101;42967058;43051025;158;0;14;7;250;4_6;165
43117710;43117790;43121011;43284050;43368057;158;0;14;7;250;4_6;166
43434825;43434913;43438133;43603057;43687027;161;0;14;7;250;4_6;167
43753654;43753735;43756960;43922055;44006081;161;0;14;7;250;4_6;168
44072823;44072911;44076135;44241057;44325012;161;0;14;7;250;4_6;169
44391630;44391715;44394933;44564055;44648079;164;0;14;7;250;4_6;170
44718507;44718585;44721877;44888060;44971999;164;0;14;7;250;4_6;171
45038645;45038725;45041955;45211055;45295081;164;0;14;7;250;4_6;172
45361793;45361885;45365107;45534056;45618018;164;0;14;7;250;4_6;173
45684651;45684731;45687954;45859055;45943063;168;0;14;7;250;4_6;174
46009744;46009828;46013059;46184057;46268005;168;0;14;7;250;4_6;175
46334636;46334717;46337948;46509055;46593079;168;0;14;7;250;4_6;176
46659752;46659837;46663062;46838057;46922014;171;0;14;7;250;4_6;177
46992357;46992436;46995725;47169062;47253090;171;0;14;7;250;4_6;178
47319772;47319856;47323090;47498058;47582014;171;0;14;7;250;4_6;179
47648640;47648720;47651948;47827050;47911071;171;0;14;7;250;4_6;180
47977768;47977857;47981099;48158057;48242025;174;0;14;7;250;4_6;181
48308643;48308723;48311954;48489055;48573115;174;0;14;7;250;4_6;182
48639815;48639905;48643138;48820058;48904020;174;0;14;7;250;4_6;183
48970652;48970733;48973968;49155055;49239081;177;0;14;7;250;4_6;184
49305760;49305842;49309082;49490058;49573996;177;0;14;7;250;4_6;185
49644216;49644295;49647575;49829058;49913126;177;0;14;7;250;4_6;186
49979816;49979905;49983151;50164052;50247994;177;0;14;7;250;4_6;187
50314640;50314720;50317957;50503054;50587107;180;0;14;7;250;4_6;188
50653807;50653896;50657139;50842060;50926026;180;0;14;7;250;4_6;189
50992641;50992721;50995958;51181054;51265072;180;0;14;7;250;4_6;190
51331738;51331821;51335068;51522056;51606020;183;0;14;7;250;4_6;191
51672652;51672737;51675975;51863054;51947059;183;0;14;7;250;4_6;192
52017354;52017433;52020722;52206058;52290020;183;0;14;7;250;4_6;193
52356663;52356743;52359975;52547053;52631088;183;0;14;7;250;4_6;194
52697778;52697872;52701106;52892056;52976015;186;0;14;7;250;4_6;195
53042632;53042712;53045947;53237054;53321074;186;0;14;7;250;4_6;196
53387801;53387892;53391133;53582056;53666026;186;0;14;7;250;4_6;197
53732625;53732705;53735947;53929054;54013099;189;0;14;7;250;4_6;198
54079885;54079965;54083215;54276056;54359995;189;0;14;7;250;4_6;199
54426684;54426765;54430011;54623054;54707082;189;0;14;7;250;4_6;200
54777468;54777546;54780851;54973053;55056987;189;0;14;7;250;4_6;201
55123669;55123754;55126999;55324054;55408103;192;0;14;7;250;4_6;202
55474786;55474880;55478114;55675056;55758993;192;0;14;7;250;4_6;203
55825637;55825717;55828969;56026054;56110101;192;0;14;7;250;4_6;204
56176806;56176896;56180136;56379060;56463011;195;0;14;7;250;4_6;205
56529650;56529730;56532975;56732054;56816069;195;0;14;7;250;4_6;206
56882757;56882839;56886085;57085056;57169017;195;0;14;7;250;4_6;207
57239370;57239453;57242754;57441051;57525058;195;0;14;7;250;4_6;208
57591783;57591877;57595127;57798056;57882022;198;0;14;7;250;4_6;209
57948642;57948722;57951978;58155058;58239076;198;0;14;7;250;4_6;210
58305779;58305872;58309117;58512056;58596013;198;0;14;7;250;4_6;211
58662632;58662713;58665967;58871054;58955055;201;0;14;7;250;4_6;212
59021765;59021854;59025119;59230056;59314026;201;0;14;7;250;4_6;213
59380644;59380724;59384001;59589054;59673066;201;0;14;7;250;4_6;214
59739812;59739902;59743154;59948051;60032043;201;0;14;7;250;4_6;215
60102394;60102473;60105779;60312056;60396072;204;0;14;7;250;4_6;216
60462742;60462825;60466081;60675056;60758998;204;0;14;7;250;4_6;217
60825631;60825711;60828970;61038054;61122148;204;0;14;7;250;4_6;218
61188847;61188937;61192175;61403056;61487032;207;0;14;7;250;4_6;219
61553664;61553744;61557007;61768054;61852055;207;0;14;7;250;4_6;220
61918827;61918916;61922167;62133056;62217011;207;0;14;7;250;4_6;221
62283647;62283727;62286984;62498048;62582069;207;0;14;7;250;4_6;222
2529926;2530004;2530194;2530277;2614417;0;0;14;0;125;4_7;0
2681027;2681107;2681371;2714056;2797925;28;0;14;7;125;4_7;1
2864479;2864560;2867667;2907053;2990937;36;0;14;7;125;4_7;2
3057559;3057639;3060753;3100062;3183892;36;0;14;7;125;4_7;3
3250451;3250531;3253636;3293054;3374509;36;0;14;7;125;4_7;4
3438752;3438835;3441962;3481050;3564908;36;0;14;7;125;4_7;5
3631559;3631647;3634761;3682053;3765950;43;0;14;7;125;4_7;6
3836146;3836224;3839405;3886057;3969922;43;0;14;7;125;4_7;7
4036521;4036602;4039720;4087054;4170960;43;0;14;7;125;4_7;8
4237561;4237642;4240756;4294055;4377880;50;0;14;7;125;4_7;9
4444468;4444548;4447658;4501054;4585042;50;0;14;7;125;4_7;10
4651705;4651785;4654925;4708056;4791958;50;0;14;7;125;4_7;11
4858566;4858653;4861767;4915048;4999001;50;0;14;7;125;4_7;12
5065654;5065734;5068857;5130055;5213952;57;0;14;7;125;4_7;13
5280549;5280637;5283750;5345053;5428989;57;0;14;7;125;4_7;14
5495724;5495814;5498944;5560056;5643997;57;0;14;7;125;4_7;15
5714237;5714315;5717503;5783055;5867031;64;0;14;7;125;4_7;16
5933797;5933887;5937025;6006056;6090056;64;0;14;7;125;4_7;17
6156699;6156779;6159916;6229054;6313031;64;0;14;7;125;4_7;18
6379705;6379786;6382938;6452050;6535948;64;0;14;7;125;4_7;19
6602608;6602689;6605822;6681053;6765044;71;0;14;7;125;4_7;20
6831745;6831827;6834968;6910055;6993968;71;0;14;7;125;4_7;21
7060583;7060668;7063797;7139054;7223065;71;0;14;7;125;4_7;22
7289766;7289851;7293000;7376055;7459956;79;0;14;7;125;4_7;23
7530311;7530389;7533581;7617056;7701042;79;0;14;7;125;4_7;24
7767719;7767802;7770948;7854056;7937948;79;0;14;7;125;4_7;25
8004588;8004669;8007797;8091048;8175032;79;0;14;7;125;4_7;26
8241763;8241852;8244996;8334055;8417960;86;0;14;7;125;4_7;27
8484599;8484685;8487818;8577053;8661051;86;0;14;7;125;4_7;28
8727757;8727841;8730983;8820056;8903994;86;0;14;7;125;4_7;29
8970628;8970708;8973847;9071053;9155065;93;0;14;7;125;4_7;30
9221744;9221827;9224972;9322056;9405960;93;0;14;7;125;4_7;31
9472600;9472680;9475824;9573054;9657025;93;0;14;7;125;4_7;32
9727328;9727406;9730607;9826052;9909954;93;0;14;7;125;4_7;33
9976570;9976650;9979795;10083053;10167059;100;0;14;7;125;4_7;34
10233748;10233831;10236976;10340059;10424009;100;0;14;7;125;4_7;35
10490652;10490733;10493882;10597054;10681055;100;0;14;7;125;4_7;36
10747754;10747835;10750981;10862055;10945983;107;0;14;7;125;4_7;37
11012641;11012726;11015875;11127054;11211085;107;0;14;7;125;4_7;38
11277781;11277876;11281011;11392056;11475990;107;0;14;7;125;4_7;39
11542688;11542769;11545933;11657048;11741061;107;0;14;7;125;4_7;40
11811404;11811482;11814692;11932057;12015997;114;0;14;7;125;4_7;41
12082680;12082760;12085908;12205053;12289059;114;0;14;7;125;4_7;42
12355756;12355838;12359002;12478056;12562001;114;0;14;7;125;4_7;43
12628678;12628758;12631908;12757053;12841028;122;0;14;7;125;4_7;44
12907724;12907807;12910960;13036056;13120079;122;0;14;7;125;4_7;45
13186752;13186835;13189987;13315054;13399065;122;0;14;7;125;4_7;46
13465765;13465848;13469002;13594050;13677983;122;0;14;7;125;4_7;47
13748316;13748394;13751608;13883055;13967036;129;0;14;7;125;4_7;48
14033709;14033796;14036948;14170055;14254001;129;0;14;7;125;4_7;49
14320695;14320776;14323935;14457054;14541063;129;0;14;7;125;4_7;50
14607772;14607856;14611015;14750055;14834006;136;0;14;7;125;4_7;51
14900689;14900773;14903935;15043054;15127094;136;0;14;7;125;4_7;52
15193823;15193911;15197061;15336056;15419983;136;0;14;7;125;4_7;53
15486645;15486725;15489882;15629048;15713063;136;0;14;7;125;4_7;54
15779750;15779833;15782998;15930055;16014009;143;0;14;7;125;4_7;55
16084370;16084448;16087663;16233055;16317094;143;0;14;7;125;4_7;56
16383823;16383911;16387070;16534056;16617990;143;0;14;7;125;4_7;57
16684667;16684748;16687904;16843053;16927072;150;0;14;7;125;4_7;58
16993781;16993876;16997027;17152056;17235997;150;0;14;7;125;4_7;59
17302657;17302738;17305898;17461054;17545067;150;0;14;7;125;4_7;60
17611818;17611911;17615068;17770050;17853976;150;0;14;7;125;4_7;61
17920644;17920724;17923888;18085053;18169055;157;0;14;7;125;4_7;62
18239270;18239349;18242577;18402061;18486023;157;0;14;7;125;4_7;63
18552681;18552761;18555931;18717054;18801053;157;0;14;7;125;4_7;64
18867745;18867829;18870996;19040055;19124036;165;0;14;7;125;4_7;65
19190675;19190756;19193929;19363054;19447088;165;0;14;7;125;4_7;66
19513779;19513872;19517025;19686056;19770001;165;0;14;7;125;4_7;67
19836672;19836752;19839929;20009048;20093124;165;0;14;7;125;4_7;68
20159852;20159942;20163097;20338055;20422003;172;0;14;7;125;4_7;69
20488645;20488726;20491894;20667053;20751053;172;0;14;7;125;4_7;70
20821258;20821337;20824559;20998058;21082057;172;0;14;7;125;4_7;71
21148731;21148820;21151988;21335053;21419071;179;0;14;7;125;4_7;72
21485758;21485843;21489019;21672056;21756003;179;0;14;7;125;4_7;73
21822673;21822753;21825918;22009054;22093124;179;0;14;7;125;4_7;74
22159839;22159928;22163097;22346050;22429983;179;0;14;7;125;4_7;75
22496636;22496716;22499882;22691053;22775053;186;0;14;7;125;4_7;76
22841762;22841846;22845023;23036055;23120049;186;0;14;7;125;4_7;77
23186702;23186783;23189953;23381054;23465044;186;0;14;7;125;4_7;78
23535347;23535425;23538655;23734057;23818023;193;0;14;7;125;4_7;79
23884700;23884780;23887961;24085058;24169047;193;0;14;7;125;4_7;80
24235756;24235838;24239011;24436056;24519992;193;0;14;7;125;4_7;81
24586649;24586729;24589908;24787048;24871040;193;0;14;7;125;4_7;82
24937756;24937842;24941019;25146055;25230003;200;0;14;7;125;4_7;83
25296655;25296736;25299908;25505053;25589063;200;0;14;7;125;4_7;84
25655781;25655875;25659048;25864056;25948001;200;0;14;7;125;4_7;85
26018272;26018350;26021585;26231055;26315071;208;0;14;7;125;4_7;86
26381762;26381846;26385023;26596056;26679992;208;0;14;7;125;4_7;87
26746648;26746729;26749911;26961054;27045055;208;0;14;7;125;4_7;88
27111837;27111927;27115093;27326054;27409983;208;0;14;7;125;4_7;89
27476626;27476706;27479888;27699057;27783083;215;0;14;7;125;4_7;90
27849781;27849876;27853050;28072074;28156012;215;0;14;7;125;4_7;91
28222667;28222748;28225927;28445054;28529047;215;0;14;7;125;4_7;92
28595760;28595843;28599021;28824055;28907997;222;0;14;7;125;4_7;93
28978228;28978310;28981541;29205056;29289077;222;0;14;7;125;4_7;94
29355761;29355843;29359021;29584061;29668001;222;0;14;7;125;4_7;95
29734730;29734813;29737996;29963058;30047065;222;0;14;7;125;4_7;96
30113839;30113928;30117109;30350055;30433997;229;0;14;7;125;4_7;97
30500649;30500729;30503908;30737053;30821055;229;0;14;7;125;4_7;98
30887738;30887821;30891013;31124056;31208055;229;0;14;7;125;4_7;99
31274690;31274770;31277958;31519053;31603065;236;0;14;7;125;4_7;100
31669740;31669823;31673017;31914056;31998044;236;0;14;7;125;4_7;101
32068293;32068371;32071623;32311060;32395081;236;0;14;7;125;4_7;102
32461791;32461885;32465065;32706050;32790006;236;0;14;7;125;4_7;103
32856654;32856734;32859922;33107053;33191083;243;0;14;7;125;4_7;104
33257786;33257878;33261060;33508055;33592019;243;0;14;7;125;4_7;105
33658647;33658727;33661914;33909054;33993102;243;0;14;7;125;4_7;106
34059818;34059907;34063091;34318055;34402046;251;0;14;7;125;4_7;107
34468701;34468782;34471966;34727054;34811094;251;0;14;7;125;4_7;108
34881452;34881530;34884782;35138058;35222036;251;0;14;7;125;4_7;109
35288668;35288748;35291942;35547048;35631100;251;0;14;7;125;4_7;110
35697833;35697922;35701097;35962055;36046003;258;0;14;7;125;4_7;111
36112777;36112861;36116063;36377053;36461094;258;0;14;7;125;4_7;112
36527837;36527927;36531122;36792056;36876006;258;0;14;7;125;4_7;113
36942662;36942742;36945940;37215053;37299075;265;0;14;7;125;4_7;114
37365759;37365843;37369037;37638056;37722010;265;0;14;7;125;4_7;115
37788699;37788784;37791979;38061054;38145145;265;0;14;7;125;4_7;116
38215499;38215577;38218822;38486052;38570003;265;0;14;7;125;4_7;117
38636705;38636785;38639985;38917053;39001113;272;0;14;7;125;4_7;118
39067835;39067924;39071122;39348055;39432010;272;0;14;7;125;4_7;119
39498686;39498766;39501964;39779054;39863085;272;0;14;7;125;4_7;120
39929791;39929887;39933084;40216055;40300071;279;0;14;7;125;4_7;121
40366713;40366796;40369985;40653054;40737061;279;0;14;7;125;4_7;122
40803775;40803859;40807070;41090056;41174019;279;0;14;7;125;4_7;123
41247096;41247172;41250528;41532050;41616072;279;0;14;7;125;4_7;124
41682768;41682851;41686048;41977055;42061012;286;0;14;7;125;4_7;125
42127670;42127750;42130953;42422053;42506053;286;0;14;7;125;4_7;126
42572780;42572876;42576068;42867056;42951006;286;0;14;7;125;4_7;127
43017674;43017754;43020963;43318053;43402105;294;0;14;7;125;4_7;128
43468839;43468928;43472122;43769064;43853044;294;0;14;7;125;4_7;129
43919696;43919777;43922977;44220054;44304094;294;0;14;7;125;4_7;130
44370795;44370885;44374078;44671050;44755023;294;0;14;7;125;4_7;131
44825197;44825276;44828530;45132055;45216109;301;0;14;7;125;4_7;132
45282786;45282882;45286093;45591055;45674999;301;0;14;7;125;4_7;133
45741686;45741767;45744972;46050054;46134135;301;0;14;7;125;4_7;134
46200896;46200980;46204191;46517055;46601028;308;0;14;7;125;4_7;135
46667693;46667773;46670977;46984054;47068075;308;0;14;7;125;4_7;136
47134831;47134921;47138123;47451056;47534999;308;0;14;7;125;4_7;137
47601695;47601779;47604985;47918048;48002071;308;0;14;7;125;4_7;138
48072329;48072407;48075685;48395055;48479021;315;0;14;7;125;4_7;139
48545686;48545767;48548974;48868057;48952073;315;0;14;7;125;4_7;140
49018782;49018877;49022074;49341056;49425016;315;0;14;7;125;4_7;141
49491644;49491725;49494933;49822053;49906094;322;0;14;7;125;4_7;142
49972795;49972885;49976088;50303056;50387054;322;0;14;7;125;4_7;143
50453695;50453775;50456989;50784052;50868054;322;0;14;7;125;4_7;144
50934819;50934908;50938122;51265049;51349008;322;0;14;7;125;4_7;145
51415725;51415808;51419022;51752052;51836093;329;0;14;7;125;4_7;146
51906390;51906468;51909742;52241056;52325005;329;0;14;7;125;4_7;147
52391638;52391723;52394928;52728052;52812116;329;0;14;7;125;4_7;148
52878845;52878933;52882142;53223054;53307018;337;0;14;7;125;4_7;149
53373639;53373719;53376932;53718052;53802099;337;0;14;7;125;4_7;150
53868810;53868900;53872115;54213059;54297009;337;0;14;7;125;4_7;151
54363683;54363763;54366980;54708047;54792080;337;0;14;7;125;4_7;152
54858758;54858842;54862068;55209065;55293026;344;0;14;7;125;4_7;153
55363248;55363326;55366588;55714066;55798097;344;0;14;7;125;4_7;154
55864767;55864851;55868071;56215070;56299041;344;0;14;7;125;4_7;155
56365700;56365780;56368995;56724060;56808121;351;0;14;7;125;4_7;156
56874836;56874925;56878139;57233054;57316996;351;0;14;7;125;4_7;157
57383650;57383731;57386948;57742052;57826095;351;0;14;7;125;4_7;158
57892782;57892877;57896085;58251049;58335041;351;0;14;7;125;4_7;159
58401730;58401814;58405030;58768052;58852070;358;0;14;7;125;4_7;160
58918832;58918920;58922142;59285054;59368997;358;0;14;7;125;4_7;161
59439348;59439426;59442697;59804055;59888084;358;0;14;7;125;4_7;162
